"","long","lat","order","hole","piece","group","id"
"5634",-64.7108306884766,60.6027774810791,6787,FALSE,"409","CAN.409","CAN"
"5635",-64.5927734375,60.6855487823486,6788,FALSE,"409","CAN.409","CAN"
"5636",-64.6899871826172,60.584436416626,6789,FALSE,"409","CAN.409","CAN"
"5637",-107.473617553711,68.1447162628174,6790,FALSE,"410","CAN.410","CAN"
"5638",-107.554168701172,68.1660938262939,6791,FALSE,"410","CAN.410","CAN"
"5639",-107.468063354492,68.1885852813721,6792,FALSE,"410","CAN.410","CAN"
"5640",-107.473617553711,68.1447162628174,6793,FALSE,"410","CAN.410","CAN"
"5641",-96.9588928222656,71.704439163208,6794,FALSE,"411","CAN.411","CAN"
"5642",-97.0502777099609,71.7041645050049,6795,FALSE,"411","CAN.411","CAN"
"5643",-96.8444519042969,71.7441425323486,6796,FALSE,"411","CAN.411","CAN"
"5644",-96.9588928222656,71.704439163208,6797,FALSE,"411","CAN.411","CAN"
"5645",-108.360549926758,68.0497150421143,6798,FALSE,"412","CAN.412","CAN"
"5646",-108.408050537109,68.0697193145752,6799,FALSE,"412","CAN.412","CAN"
"5647",-108.294448852539,68.0972156524658,6800,FALSE,"412","CAN.412","CAN"
"5648",-108.360549926758,68.0497150421143,6801,FALSE,"412","CAN.412","CAN"
"5649",-99.1555633544922,80.1746997833252,6802,FALSE,"413","CAN.413","CAN"
"5650",-99.1138916015625,80.1638813018799,6803,FALSE,"413","CAN.413","CAN"
"5651",-99.4180603027344,80.1572132110596,6804,FALSE,"413","CAN.413","CAN"
"5652",-99.1555633544922,80.1746997833252,6805,FALSE,"413","CAN.413","CAN"
"5653",-129.531677246094,53.0105533599854,6806,FALSE,"414","CAN.414","CAN"
"5654",-129.640014648438,53.0441608428955,6807,FALSE,"414","CAN.414","CAN"
"5655",-129.562774658203,53.0530490875244,6808,FALSE,"414","CAN.414","CAN"
"5656",-129.531677246094,53.0105533599854,6809,FALSE,"414","CAN.414","CAN"
"5657",-83.6494445800781,66.0836048126221,6810,FALSE,"415","CAN.415","CAN"
"5658",-83.6852722167969,66.1210956573486,6811,FALSE,"415","CAN.415","CAN"
"5659",-83.5877838134766,66.1172046661377,6812,FALSE,"415","CAN.415","CAN"
"5660",-83.6494445800781,66.0836048126221,6813,FALSE,"415","CAN.415","CAN"
"5661",-125.807220458984,50.4136066436768,6814,FALSE,"416","CAN.416","CAN"
"5662",-125.951110839844,50.4338779449463,6815,FALSE,"416","CAN.416","CAN"
"5663",-125.738052368164,50.4280490875244,6816,FALSE,"416","CAN.416","CAN"
"5664",-125.807220458984,50.4136066436768,6817,FALSE,"416","CAN.416","CAN"
"5665",-55.6955490112305,49.5069446563721,6818,FALSE,"417","CAN.417","CAN"
"5666",-55.722770690918,49.5577716827393,6819,FALSE,"417","CAN.417","CAN"
"5667",-55.6530532836914,49.555269241333,6820,FALSE,"417","CAN.417","CAN"
"5668",-55.6955490112305,49.5069446563721,6821,FALSE,"417","CAN.417","CAN"
"5669",-108.322776794434,67.5899829864502,6822,FALSE,"418","CAN.418","CAN"
"5670",-108.48388671875,67.6366596221924,6823,FALSE,"418","CAN.418","CAN"
"5671",-108.390289306641,67.6310901641846,6824,FALSE,"418","CAN.418","CAN"
"5672",-108.322776794434,67.5899829864502,6825,FALSE,"418","CAN.418","CAN"
"5673",-96.3841705322266,68.2008228302002,6826,FALSE,"419","CAN.419","CAN"
"5674",-96.4627838134766,68.2160968780518,6827,FALSE,"419","CAN.419","CAN"
"5675",-96.3175048828125,68.2319355010986,6828,FALSE,"419","CAN.419","CAN"
"5676",-96.3841705322266,68.2008228302002,6829,FALSE,"419","CAN.419","CAN"
"5677",-110.334442138672,68.0116596221924,6830,FALSE,"420","CAN.420","CAN"
"5678",-110.420837402344,68.0208301544189,6831,FALSE,"420","CAN.420","CAN"
"5679",-110.317497253418,68.0497150421143,6832,FALSE,"420","CAN.420","CAN"
"5680",-110.334442138672,68.0116596221924,6833,FALSE,"420","CAN.420","CAN"
"5681",-130.704162597656,54.3566608428955,6834,FALSE,"421","CAN.421","CAN"
"5682",-130.767791748047,54.3849964141846,6835,FALSE,"421","CAN.421","CAN"
"5683",-130.699432373047,54.4066562652588,6836,FALSE,"421","CAN.421","CAN"
"5684",-130.704162597656,54.3566608428955,6837,FALSE,"421","CAN.421","CAN"
"5685",-112.6552734375,70.2660999298096,6838,FALSE,"422","CAN.422","CAN"
"5686",-112.76139831543,70.2986011505127,6839,FALSE,"422","CAN.422","CAN"
"5687",-112.6875,70.3063678741455,6840,FALSE,"422","CAN.422","CAN"
"5688",-112.6552734375,70.2660999298096,6841,FALSE,"422","CAN.422","CAN"
"5689",-102.600830078125,68.8133106231689,6842,FALSE,"423","CAN.423","CAN"
"5690",-102.707229614258,68.8166675567627,6843,FALSE,"423","CAN.423","CAN"
"5691",-102.612777709961,68.8430500030518,6844,FALSE,"423","CAN.423","CAN"
"5692",-102.600830078125,68.8133106231689,6845,FALSE,"423","CAN.423","CAN"
"5693",-73.1205444335938,71.4797077178955,6846,FALSE,"424","CAN.424","CAN"
"5694",-73.3799896240234,71.5197162628174,6847,FALSE,"424","CAN.424","CAN"
"5695",-72.8175048828125,71.4449787139893,6848,FALSE,"424","CAN.424","CAN"
"5696",-73.1205444335938,71.4797077178955,6849,FALSE,"424","CAN.424","CAN"
"5697",-55.876106262207,47.2605533599854,6850,FALSE,"425","CAN.425","CAN"
"5698",-55.9683303833008,47.257776260376,6851,FALSE,"425","CAN.425","CAN"
"5699",-55.8811111450195,47.2933292388916,6852,FALSE,"425","CAN.425","CAN"
"5700",-55.876106262207,47.2605533599854,6853,FALSE,"425","CAN.425","CAN"
"5701",-67.1383361816406,65.9269275665283,6854,FALSE,"426","CAN.426","CAN"
"5702",-67.2119445800781,65.982759475708,6855,FALSE,"426","CAN.426","CAN"
"5703",-67.1538848876953,65.9785938262939,6856,FALSE,"426","CAN.426","CAN"
"5704",-67.1383361816406,65.9269275665283,6857,FALSE,"426","CAN.426","CAN"
"5705",-83.8827667236328,65.6669330596924,6858,FALSE,"427","CAN.427","CAN"
"5706",-83.9422149658203,65.6869220733643,6859,FALSE,"427","CAN.427","CAN"
"5707",-83.8727722167969,65.7122058868408,6860,FALSE,"427","CAN.427","CAN"
"5708",-83.8827667236328,65.6669330596924,6861,FALSE,"427","CAN.427","CAN"
"5709",-85.2652893066406,69.0724964141846,6862,FALSE,"428","CAN.428","CAN"
"5710",-85.3988952636719,69.0861072540283,6863,FALSE,"428","CAN.428","CAN"
"5711",-85.241943359375,69.0913715362549,6864,FALSE,"428","CAN.428","CAN"
"5712",-85.2652893066406,69.0724964141846,6865,FALSE,"428","CAN.428","CAN"
"5713",-97.3250122070312,69.8891620635986,6866,FALSE,"429","CAN.429","CAN"
"5714",-97.4886016845703,69.9438648223877,6867,FALSE,"429","CAN.429","CAN"
"5715",-97.2269439697266,69.8735980987549,6868,FALSE,"429","CAN.429","CAN"
"5716",-97.3250122070312,69.8891620635986,6869,FALSE,"429","CAN.429","CAN"
"5717",-100.849731445312,69.9255390167236,6870,FALSE,"430","CAN.430","CAN"
"5718",-100.858612060547,69.9777698516846,6871,FALSE,"430","CAN.430","CAN"
"5719",-100.806953430176,69.9858112335205,6872,FALSE,"430","CAN.430","CAN"
"5720",-100.849731445312,69.9255390167236,6873,FALSE,"430","CAN.430","CAN"
"5721",-83.6086120605469,66.0441455841064,6874,FALSE,"431","CAN.431","CAN"
"5722",-83.6536102294922,66.0413684844971,6875,FALSE,"431","CAN.431","CAN"
"5723",-83.6072235107422,66.077486038208,6876,FALSE,"431","CAN.431","CAN"
"5724",-83.5708465576172,66.0563678741455,6877,FALSE,"431","CAN.431","CAN"
"5725",-83.6086120605469,66.0441455841064,6878,FALSE,"431","CAN.431","CAN"
"5726",-114.047233581543,68.6136035919189,6879,FALSE,"432","CAN.432","CAN"
"5727",-114.189987182617,68.680269241333,6880,FALSE,"432","CAN.432","CAN"
"5728",-114.141952514648,68.6769275665283,6881,FALSE,"432","CAN.432","CAN"
"5729",-114.047233581543,68.6136035919189,6882,FALSE,"432","CAN.432","CAN"
"5730",-84.5797271728516,66.1413745880127,6883,FALSE,"433","CAN.433","CAN"
"5731",-84.6399993896484,66.1405506134033,6884,FALSE,"433","CAN.433","CAN"
"5732",-84.6786041259766,66.1824817657471,6885,FALSE,"433","CAN.433","CAN"
"5733",-84.5797271728516,66.1413745880127,6886,FALSE,"433","CAN.433","CAN"
"5734",-113.720001220703,67.9733142852783,6887,FALSE,"434","CAN.434","CAN"
"5735",-113.993057250977,67.9611072540283,6888,FALSE,"434","CAN.434","CAN"
"5736",-113.772232055664,67.9802722930908,6889,FALSE,"434","CAN.434","CAN"
"5737",-113.720001220703,67.9733142852783,6890,FALSE,"434","CAN.434","CAN"
"5738",-111.114440917969,68.4058246612549,6891,FALSE,"435","CAN.435","CAN"
